Code,title,Fully Specified Name,Description,Inclusions,Exclusions
1F25.0,Pulmonary coccidioidomycosis,,"A disease of the pulmonary system, caused by an infection with the fungi Coccidioides. This disease is characterised by cough, myalgia, fatigue, chest pain, pneumonia, or pleural effusion. Transmission is commonly by inhalation of fungal spores. Confirmation is by direct examination or culture of Coccidioides in a sputum, bronchoalveolar lavage fluid, or tissue sample.",,
1F25.00,Acute pulmonary coccidioidomycosis,,"Forty per cent of coccidioidal infections result in symptomatic pulmonary disease that may be indistinguishable from a bacterial community-acquired pneumonia. Radiographically these are usually focal alveolar infiltrates. Infection may be associated with the development of a rash, particularly erythema nodosum and erythema multiforme. Occasionally, there may be symmetric arthralgias or arthritis. Peripheral blood eosinophilia is not uncommon. Acute primary pulmonary coccidioidomycosis, particularly when associated with erythema nodosum and/or erythema multiforme, is frequently called ""Valley fever."" When associated with arthralgias or arthritis, it has been termed ""desert rheumatism.""",,
1F25.01,Chronic pulmonary coccidioidomycosis,,A chronic form of pulmonary coccidioidomycosis. Pulmonary sequelae occur in approximately 5% of all cases of acute pulmonary coccidioidomycosis.,,
1F25.1,Extrathoracic coccidioidomycosis,,"Coccidioidomycosis involving sites other than the lungs and thoracic cavity. Recognised sites include lymph nodes, bones, joints, central nervous system and skin. Transmission is through haematogenous spread to other body sites after inhalation of fungal spores or by direct inoculation.",,
1F25.10,Disseminated coccidioidomycosis,,"Diffuse pulmonary coccidioidomycosis occurs either when there is inhalation of a massive number of arthroconia, such as may occur during archeological excavations, or among individuals with severely depressed cellular immunity (e.g., late HIV-1 infection [AIDS]; cancer chemotherapy; allogeneic transplant recipients, treatment with corticosteroids; and during the second, third trimesters and postpartum pregnancy). The radiographic appearance often is a mixture of small nodules and interstitial findings, sometimes called ""reticulonodular"" or, because it may resemble overwhelming pulmonary tuberculosis, ""miliary.""",,
1F25.11,Primary cutaneous coccidioidomycosis,,"Coccidioidomycosis may rarely result from direct inoculation, usually through a puncture of the skin by a thorn or other vegetative structure. The infection generally remains confined to this area with local lymphangitic spread and is not considered indicative of disseminated disease. Coccidioidal serology tests may be positive.",,
1F25.12,Coccidioides meningitis,,"An uncommon but often lethal form of coccidioidomycosis due to dissemination of Coccidioides fungi from the primary site of infection, principally the lungs, to the central nervous system.",Coccidioidomycosis meningitis,
1F26,Conidiobolomycosis,,"Conidiobolomycosis is a subcutaneous infection involving nasal mucosa and paranasal sinuses, leading to formation of firm, subcutaneous nodules or polyps. The infection may be acquired via inhalation of spores or a minor trauma such as an insect bite. The infected host is frequently an otherwise healthy individual working outdoors in tropical areas. Conidiobolomycosis can, however, cause major facial disfigurement. In individuals with impaired immune responses more invasive and potentially fatal infections may occur: such infections are not usually associated with skin lesions.",Rhinoentomophthoromycosis,
1F27,Cryptococcosis,,"A disease caused by an infection with the fungi Cryptococcus neoformans or Cryptococcus gattii. This disease commonly presents with shortness of breath, cough, fever, fatigue, or headache. Transmission is by inhalation of fungal spores. Confirmation is by identification of Cryptococcus neoformans or Cryptococcus gattii in a blood, sputum, or cerebrospinal fluid sample.",,
1F27.0,Pulmonary cryptococcosis,,"The pattern of cryptococcal pulmonary disease ranges from asymptomatic airway colonization to pneumonia to acute respiratory distress syndrome. If present, symptoms include cough, dyspnoea or chest pain. Common chest X-ray appearances include nodules or infiltrates. In the immunocompetent host, focal lesions are more commonly seen with infection due to C. gattii.",,
1F27.1,Cerebral cryptococcosis,,"A disease of the central nervous system, caused by an infection with the fungi Cryptococcus neoformans or Cryptococcus gattii. This disease is characterised by fever, headache, lethargy, or neurological deficits. Transmission is by inhalation of fungal spores. Confirmation is by identification of Cryptococcus neoformans or Cryptococcus gattii in a blood, sputum, or cerebrospinal fluid sample.",,
1F27.10,Meningitis due to Cryptococcus neoformans,,"Inflammation of the pia and arachnoid and spinal fluid associated with the fungus cryptococcus neoformans. The respiratory tract is the usual portal of entry and meningitis may occur after dissemination to the meninges from the lungs. C. neoformans meningitis tends to occur in patients with defective cellular immunity. The meningitis usually evolves subacutely, but may be acute. Clinical features include headache, fever, nausea and vomiting, meningismus, visual disturbances, abnormal mental status, seizures, and raised intracranial pressure. Headache, fever, and stiff neck may be absent. The diagnosis is made by microscopic examination of the spinal fluid, culture of CSF and blood, and the latex agglutination test to detect the capsular polysaccharide antigen in CSF and blood. The organism may be seen on Gram stain or India ink stain of the CSF. The spinal fluid usually shows varuable lymphocytic pleocytosis, a low glucose content, and a high protein level.",,
1F27.2,Disseminated cryptococcosis,,"Disseminated cryptococcosis is most common in immunocompromised hosts, with involvement with any organ and predilection for the central nervous system. It may manifest as systemic illness with fever, night sweats and malaise. Blood cultures may be positive (cryptococcaemia).",,
1F28,Dermatophytosis,,"Dermatophytosis (tinea, ringworm) is a superficial infection of the skin, hair or nails by dermatophyte fungi of the genera Trichophyton, Epidermophyton or Microsporum. These fungi normally invade only the outer keratinous layer of the epidermis (stratum corneum), the hair shaft and the nail. They count amongst the commonest infections in man. Some species (e.g. Trichophyton rubrum) are essentially anthropophilic and infect only man whereas others are zoophilic (e.g. Trichophyton verrucosum) but may cause human infection from contact with infected animals.","Infections due to species of Epidermophyton, Microsporum and Trichophyton",Tinea nigra; Tinea versicolor
1F28.0,Dermatophytosis of scalp,,"Dermatophytosis (tinea) affecting scalp and scalp hair. Clinical features range from limited patchy alopecia and scaling to widespread inflammation and suppuration with occipital lymphadenopathy. The scalp is a typical site for a kerion (q.v.), often due to a zoophilic dermatophyte acquired from an infected animal.",Scalp ringworm; Tinea capitis,
1F28.1,Dermatophytosis of nail,,"Fungal infection of the nail plate due to dermatophyte fungi (tinea unguium). Infection results in a range of clinical signs including white or yellow discolouration, detachment of the plate from the nail bed (onycholysis), keratinous thickening under the nail plate (subungual hyperkeratosis) and fragility and fragmentation of the abnormal nail plate.",Onychomycosis due to dermatophyte; Ringworm of nails; Tinea unguium,Onychomycosis due to non-dermatophyte mould; Candida onychomycosis
1F28.2,Dermatophytosis of foot,,"Dermatophytosis of the skin of the foot (tinea pedis). The lateral interdigital toe clefts are the most common initial site of infection. Longstanding infection with Trichophyton rubrum, the most commonly implicated organism in Europe and North America, characteristically causes dry scaling over the sole of the foot. Other species which regularly invade the skin of the foot include Epidermophyton floccosum and Trichophyton interdigitale.",Athlete's foot; Moccasin foot; Ringworm of foot; Tinea pedis,
